Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
3190.0,30.0,2015.0,7.0,467.0,0.16,0.07,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
6351.0,28.0,2008.0,6.0,139.0,0.23,0.0,0.0,0.02,0.25,69.0,32.0,7.8,15.0,439.0,1.0
11205.0,29.0,2005.0,3.0,21.0,0.19,0.05,0.0,0.01,0.25,52.0,14.0,7.5,24.0,48.0,2.0
6351.0,17.0,2008.0,6.0,139.0,0.22,0.01,0.0,0.02,0.25,65.0,22.0,7.5,10.0,439.0,1.0
3515.0,28.0,2012.0,7.0,161.0,0.15,0.08,0.0,0.02,0.25,52.0,35.0,5.2,126.0,353.0,5.0
3471.0,21.0,1994.0,8.0,17.0,0.0,0.0,0.25,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
7475.0,5.0,2000.0,10.0,277.0,0.0,0.0,0.25,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
3971.0,7.0,2006.0,0.0,327.0,0.2,0.05,0.0,0.01,0.25,71.0,21.0,8.6,8.0,108.0,1.0
11518.0,2.0,2011.0,9.0,528.0,0.11,0.09,0.03,0.02,0.25,71.0,21.0,7.5,24.0,39.0,1.0
8839.0,4.0,2007.0,3.0,6.0,0.24,0.0,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1377.0,1.0
10941.0,16.0,2003.0,3.0,127.0,0.12,0.1,0.0,0.03,0.25,56.0,6.0,7.5,24.0,1558.0,1.0
10571.0,29.0,2002.0,10.0,139.0,0.19,0.05,0.0,0.01,0.25,64.0,17.0,7.5,24.0,1085.0,1.0
2876.0,15.0,1998.0,2.0,512.0,0.14,0.1,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
9079.0,6.0,2002.0,4.0,127.0,0.18,0.07,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
4761.0,19.0,2010.0,3.0,448.0,0.0,0.0,0.25,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
6140.0,26.0,2009.0,0.0,21.0,0.14,0.09,0.0,0.02,0.25,69.0,12.0,7.5,24.0,168.0,2.0
109.0,15.0,1994.0,11.0,43.0,0.0,0.0,0.24,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
2886.0,29.0,2001.0,3.0,325.0,0.19,0.05,0.0,0.01,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
8396.0,15.0,1999.0,3.0,528.0,0.14,0.1,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
8712.0,13.0,2010.0,9.0,528.0,0.0,0.21,0.0,0.05,0.25,62.0,26.0,3.5,104.0,1556.0,7.0
334.0,29.0,2003.0,10.0,325.0,0.2,0.04,0.0,0.01,0.25,80.0,34.0,7.7,20.0,721.0,1.0
880.0,15.0,2000.0,8.0,480.0,0.14,0.1,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
3170.0,26.0,2009.0,7.0,467.0,0.13,0.06,0.05,0.02,0.25,64.0,29.0,5.6,11.0,1365.0,2.0
1567.0,16.0,2007.0,10.0,533.0,0.12,0.1,0.0,0.03,0.25,77.0,14.0,7.3,6.0,16.0,1.0
1319.0,6.0,2004.0,3.0,533.0,0.18,0.07,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
6535.0,17.0,2007.0,0.0,139.0,0.16,0.06,0.0,0.03,0.25,86.0,23.0,6.9,23.0,431.0,2.0
4247.0,2.0,2014.0,1.0,288.0,0.04,0.19,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1502.0,2.0
4735.0,17.0,2014.0,3.0,528.0,0.13,0.08,0.0,0.04,0.25,71.0,21.0,6.8,4.0,1539.0,2.0
10017.0,2.0,2015.0,7.0,167.0,0.12,0.01,0.1,0.02,0.25,67.0,31.0,7.1,54.0,557.0,2.0
4703.0,17.0,2007.0,6.0,491.0,0.18,0.04,0.01,0.03,0.25,71.0,10.0,6.4,5.0,773.0,7.0
11143.0,15.0,1996.0,6.0,415.0,0.14,0.1,0.0,0.02,0.25,93.0,8.0,8.7,20.0,1148.0,1.0
5155.0,13.0,2011.0,0.0,290.0,0.1,0.13,0.0,0.03,0.25,76.0,14.0,7.5,44.0,1511.0,2.0
10090.0,15.0,2001.0,0.0,60.0,0.14,0.1,0.0,0.02,0.25,30.0,6.0,6.3,4.0,1574.0,1.0
2669.0,16.0,2008.0,0.0,503.0,0.0,0.0,0.25,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
1984.0,28.0,2006.0,10.0,503.0,0.15,0.02,0.06,0.02,0.25,53.0,46.0,6.7,42.0,1455.0,5.0
4691.0,17.0,2007.0,10.0,225.0,0.0,0.19,0.0,0.06,0.25,64.0,6.0,7.5,24.0,1309.0,1.0
785.0,4.0,2011.0,3.0,110.0,0.12,0.11,0.0,0.02,0.25,71.0,21.0,7.5,24.0,361.0,2.0
7343.0,18.0,2016.0,3.0,458.0,0.06,0.14,0.02,0.04,0.25,59.0,48.0,7.1,73.0,1345.0,5.0
4252.0,17.0,2011.0,0.0,66.0,0.12,0.08,0.02,0.03,0.25,57.0,34.0,6.2,70.0,716.0,5.0
5840.0,29.0,2004.0,8.0,548.0,0.19,0.05,0.0,0.01,0.25,73.0,47.0,8.0,8.0,8.0,5.0
995.0,6.0,2001.0,5.0,21.0,0.1,0.04,0.1,0.01,0.25,88.0,16.0,7.5,24.0,38.0,1.0
7613.0,26.0,2010.0,9.0,53.0,0.23,0.0,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1501.0,1.0
8396.0,4.0,2009.0,3.0,528.0,0.2,0.02,0.0,0.03,0.25,71.0,21.0,7.5,24.0,1372.0,1.0
5730.0,7.0,2005.0,8.0,139.0,0.19,0.05,0.0,0.01,0.25,71.0,22.0,7.9,14.0,441.0,7.0
832.0,7.0,2003.0,4.0,448.0,0.19,0.05,0.0,0.01,0.25,71.0,37.0,8.7,31.0,1342.0,1.0
6535.0,28.0,2007.0,0.0,139.0,0.22,0.01,0.0,0.02,0.25,85.0,44.0,8.2,44.0,431.0,2.0
5949.0,6.0,2001.0,3.0,327.0,0.18,0.07,0.0,0.0,0.25,48.0,9.0,7.5,24.0,938.0,1.0
2244.0,17.0,2009.0,3.0,127.0,0.17,0.05,0.0,0.03,0.25,71.0,21.0,7.5,24.0,1666.0,1.0
11139.0,16.0,2002.0,6.0,458.0,0.12,0.1,0.0,0.03,0.25,83.0,21.0,8.5,43.0,1391.0,1.0
3178.0,25.0,2001.0,7.0,469.0,0.0,0.0,0.25,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
7548.0,17.0,2010.0,0.0,121.0,0.05,0.15,0.0,0.05,0.25,42.0,33.0,3.8,20.0,1675.0,7.0
5589.0,15.0,1997.0,7.0,210.0,0.0,0.0,0.23,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
6533.0,29.0,2005.0,10.0,139.0,0.19,0.05,0.0,0.01,0.25,79.0,35.0,8.4,18.0,431.0,2.0
3690.0,6.0,2004.0,3.0,298.0,0.18,0.07,0.0,0.0,0.25,71.0,21.0,7.5,24.0,891.0,1.0
4329.0,4.0,2008.0,9.0,528.0,0.23,0.0,0.0,0.02,0.25,71.0,21.0,7.0,4.0,1539.0,1.0
371.0,13.0,2015.0,11.0,528.0,0.02,0.22,0.0,0.02,0.25,72.0,45.0,5.9,278.0,220.0,2.0
5995.0,26.0,2010.0,3.0,570.0,0.23,0.0,0.0,0.02,0.25,71.0,21.0,3.0,4.0,1329.0,1.0
530.0,29.0,2004.0,3.0,53.0,0.19,0.05,0.0,0.01,0.25,68.0,15.0,7.5,24.0,396.0,1.0
10674.0,15.0,2000.0,2.0,528.0,0.14,0.09,0.0,0.02,0.25,53.0,6.0,7.4,16.0,1063.0,7.0
362.0,4.0,2007.0,9.0,143.0,0.09,0.14,0.0,0.02,0.25,49.0,7.0,7.5,24.0,481.0,1.0
11311.0,29.0,2003.0,8.0,528.0,0.16,0.08,0.0,0.01,0.25,74.0,38.0,8.3,15.0,1349.0,5.0
10734.0,17.0,2009.0,0.0,491.0,0.15,0.06,0.0,0.03,0.25,65.0,5.0,6.5,4.0,657.0,2.0
8323.0,12.0,1994.0,2.0,439.0,0.0,0.0,0.25,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
6305.0,4.0,2009.0,3.0,317.0,0.23,0.0,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
9056.0,28.0,2009.0,0.0,491.0,0.25,0.0,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
5918.0,4.0,2010.0,3.0,528.0,0.21,0.02,0.0,0.02,0.25,64.0,5.0,6.6,5.0,1539.0,2.0
6182.0,28.0,2007.0,6.0,491.0,0.23,0.0,0.0,0.02,0.25,78.0,20.0,7.3,11.0,300.0,1.0
1307.0,28.0,2006.0,6.0,491.0,0.22,0.01,0.0,0.02,0.25,65.0,16.0,6.1,8.0,1171.0,1.0
3332.0,10.0,1998.0,10.0,165.0,0.2,0.05,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
11049.0,10.0,1997.0,3.0,497.0,0.2,0.05,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
5424.0,10.0,1997.0,6.0,374.0,0.2,0.05,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
2945.0,10.0,1997.0,6.0,528.0,0.11,0.13,0.0,0.01,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
3586.0,10.0,1998.0,0.0,178.0,0.2,0.05,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
11024.0,10.0,1997.0,10.0,327.0,0.23,0.02,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
6395.0,10.0,1999.0,10.0,361.0,0.2,0.05,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
4262.0,10.0,1999.0,7.0,277.0,0.16,0.04,0.05,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
6440.0,10.0,1999.0,10.0,327.0,0.23,0.02,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
4038.0,17.0,2014.0,3.0,448.0,0.09,0.03,0.1,0.03,0.25,78.0,15.0,8.6,49.0,1289.0,7.0
800.0,4.0,2009.0,7.0,227.0,0.07,0.03,0.14,0.01,0.25,36.0,4.0,7.5,24.0,681.0,1.0
4819.0,26.0,2008.0,3.0,227.0,0.0,0.0,0.25,0.0,0.25,71.0,21.0,7.5,24.0,679.0,2.0
5468.0,28.0,2008.0,0.0,21.0,0.12,0.1,0.0,0.03,0.25,62.0,23.0,7.5,24.0,1507.0,2.0
6711.0,13.0,2013.0,6.0,139.0,0.04,0.19,0.0,0.02,0.25,76.0,16.0,3.3,546.0,609.0,2.0
10068.0,16.0,2008.0,0.0,548.0,0.12,0.1,0.0,0.03,0.25,38.0,7.0,6.8,6.0,502.0,7.0
2032.0,7.0,2003.0,2.0,139.0,0.19,0.05,0.0,0.01,0.25,81.0,22.0,8.5,8.0,59.0,7.0
8393.0,16.0,2005.0,4.0,491.0,0.12,0.1,0.0,0.03,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
7175.0,15.0,1996.0,6.0,458.0,0.0,0.0,0.23,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
10123.0,29.0,2005.0,9.0,139.0,0.19,0.05,0.0,0.01,0.25,75.0,31.0,7.1,8.0,909.0,7.0
9023.0,26.0,2008.0,0.0,21.0,0.22,0.01,0.0,0.02,0.25,63.0,20.0,6.9,13.0,1516.0,7.0
1224.0,15.0,1998.0,3.0,248.0,0.14,0.09,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
9835.0,17.0,2013.0,8.0,497.0,0.08,0.13,0.0,0.04,0.25,69.0,22.0,6.7,79.0,13.0,5.0
11204.0,16.0,2003.0,10.0,448.0,0.12,0.1,0.0,0.03,0.25,87.0,21.0,8.7,19.0,226.0,1.0
10428.0,26.0,2007.0,10.0,21.0,0.22,0.01,0.0,0.02,0.25,57.0,8.0,6.2,19.0,1082.0,7.0
7593.0,21.0,1998.0,10.0,448.0,0.0,0.0,0.25,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
4381.0,19.0,2009.0,0.0,21.0,0.11,0.09,0.0,0.05,0.25,63.0,10.0,7.8,17.0,68.0,7.0
10083.0,28.0,2006.0,0.0,491.0,0.21,0.02,0.0,0.02,0.25,70.0,52.0,7.5,48.0,1204.0,5.0
8485.0,21.0,1998.0,1.0,348.0,0.0,0.0,0.25,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
565.0,26.0,2007.0,0.0,491.0,0.23,0.0,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
2340.0,28.0,2008.0,10.0,497.0,0.14,0.08,0.0,0.02,0.25,56.0,45.0,6.4,29.0,1590.0,7.0
8574.0,27.0,2015.0,7.0,361.0,0.12,0.05,0.06,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
9818.0,4.0,2009.0,1.0,497.0,0.23,0.0,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1439.0,1.0
11340.0,17.0,2015.0,0.0,448.0,0.0,0.0,0.25,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
2122.0,16.0,2005.0,0.0,85.0,0.03,0.03,0.18,0.01,0.25,64.0,27.0,7.4,12.0,268.0,7.0
6410.0,15.0,1995.0,10.0,17.0,0.14,0.09,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
5724.0,6.0,2002.0,7.0,350.0,0.18,0.07,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
9759.0,6.0,2002.0,10.0,277.0,0.0,0.0,0.24,0.01,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
5094.0,28.0,2011.0,0.0,491.0,0.16,0.06,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
975.0,28.0,2008.0,1.0,127.0,0.18,0.05,0.0,0.02,0.25,57.0,18.0,7.1,7.0,139.0,2.0
8509.0,15.0,1998.0,0.0,17.0,0.14,0.09,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
9018.0,28.0,2011.0,0.0,21.0,0.18,0.05,0.0,0.02,0.25,57.0,50.0,6.8,33.0,168.0,7.0
3356.0,4.0,2006.0,7.0,361.0,0.0,0.01,0.24,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
6746.0,16.0,2002.0,10.0,349.0,0.0,0.0,0.25,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
658.0,26.0,2011.0,3.0,491.0,0.22,0.01,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
5123.0,13.0,2011.0,1.0,497.0,0.08,0.13,0.0,0.03,0.25,83.0,28.0,7.9,903.0,1218.0,5.0
2668.0,16.0,2008.0,0.0,503.0,0.12,0.09,0.0,0.03,0.25,43.0,7.0,5.4,14.0,810.0,7.0
7452.0,0.0,1982.0,0.0,2.0,0.23,0.01,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
321.0,29.0,2005.0,8.0,528.0,0.19,0.05,0.0,0.01,0.25,70.0,19.0,7.4,21.0,1287.0,7.0
3750.0,15.0,1999.0,7.0,528.0,0.14,0.09,0.0,0.02,0.25,89.0,14.0,6.6,77.0,576.0,1.0
1840.0,26.0,2009.0,10.0,6.0,0.17,0.06,0.0,0.02,0.25,71.0,21.0,7.5,24.0,312.0,1.0
2931.0,15.0,2000.0,6.0,139.0,0.14,0.09,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
7314.0,16.0,2006.0,1.0,528.0,0.12,0.09,0.0,0.03,0.25,51.0,32.0,7.5,13.0,31.0,7.0
7228.0,26.0,2008.0,9.0,528.0,0.22,0.0,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1648.0,1.0
10889.0,16.0,2001.0,6.0,458.0,0.12,0.09,0.0,0.03,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
5279.0,4.0,2009.0,9.0,139.0,0.23,0.0,0.0,0.02,0.25,71.0,21.0,7.5,24.0,477.0,1.0
2763.0,7.0,2005.0,4.0,327.0,0.19,0.05,0.0,0.01,0.25,55.0,4.0,7.9,10.0,108.0,1.0
1311.0,16.0,2007.0,6.0,491.0,0.12,0.09,0.0,0.03,0.25,67.0,4.0,7.5,24.0,1171.0,1.0
447.0,28.0,2007.0,9.0,6.0,0.19,0.01,0.03,0.02,0.25,65.0,31.0,7.2,31.0,552.0,7.0
2587.0,28.0,2009.0,6.0,21.0,0.14,0.09,0.0,0.02,0.25,71.0,21.0,6.0,4.0,1309.0,1.0
2631.0,15.0,1999.0,11.0,139.0,0.14,0.09,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
6107.0,26.0,2009.0,7.0,85.0,0.0,0.0,0.25,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
10645.0,19.0,2008.0,10.0,139.0,0.06,0.12,0.0,0.06,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
8196.0,17.0,2008.0,6.0,70.0,0.12,0.11,0.0,0.02,0.25,59.0,7.0,6.1,8.0,946.0,2.0
4381.0,4.0,2009.0,0.0,21.0,0.16,0.07,0.0,0.02,0.25,50.0,5.0,6.8,11.0,861.0,7.0
11291.0,26.0,2009.0,0.0,21.0,0.19,0.04,0.0,0.02,0.25,53.0,8.0,6.1,10.0,69.0,7.0
2209.0,19.0,2009.0,7.0,364.0,0.1,0.01,0.12,0.02,0.25,83.0,33.0,7.1,47.0,1029.0,7.0
7612.0,15.0,1996.0,8.0,277.0,0.14,0.09,0.0,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
4713.0,15.0,1996.0,4.0,458.0,0.05,0.03,0.15,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
6784.0,7.0,2002.0,3.0,53.0,0.19,0.05,0.0,0.01,0.25,71.0,21.0,7.5,24.0,373.0,1.0
10642.0,26.0,2010.0,3.0,332.0,0.0,0.21,0.0,0.04,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
5553.0,17.0,2007.0,10.0,464.0,0.23,0.0,0.0,0.02,0.25,74.0,19.0,4.7,7.0,827.0,1.0
3206.0,16.0,2004.0,7.0,467.0,0.12,0.09,0.0,0.03,0.25,77.0,13.0,8.0,10.0,1365.0,7.0
9844.0,17.0,2009.0,8.0,548.0,0.12,0.09,0.0,0.04,0.25,80.0,45.0,7.7,40.0,1375.0,5.0
5667.0,19.0,2009.0,7.0,21.0,0.17,0.04,0.0,0.04,0.25,71.0,21.0,7.5,24.0,1282.0,7.0
1447.0,15.0,1997.0,6.0,495.0,0.0,0.0,0.23,0.02,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
9712.0,17.0,2014.0,1.0,21.0,0.11,0.09,0.0,0.04,0.25,71.0,21.0,5.9,8.0,1628.0,2.0
11047.0,19.0,2008.0,7.0,364.0,0.06,0.0,0.18,0.01,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
11290.0,7.0,2005.0,7.0,21.0,0.19,0.05,0.0,0.01,0.25,82.0,34.0,6.2,26.0,1176.0,7.0
1161.0,6.0,2002.0,0.0,548.0,0.18,0.07,0.0,0.0,0.25,63.0,6.0,7.5,24.0,1235.0,1.0
6113.0,17.0,2010.0,6.0,21.0,0.21,0.02,0.0,0.02,0.25,71.0,21.0,6.3,4.0,1604.0,1.0
9580.0,17.0,2010.0,3.0,458.0,0.07,0.12,0.0,0.05,0.25,56.0,17.0,4.9,8.0,1243.0,1.0
3047.0,28.0,2012.0,0.0,21.0,0.14,0.09,0.0,0.02,0.25,39.0,28.0,5.0,51.0,657.0,5.0
6819.0,28.0,2012.0,0.0,503.0,0.16,0.05,0.03,0.02,0.25,58.0,39.0,4.4,136.0,1455.0,5.0
8938.0,6.0,2005.0,3.0,569.0,0.18,0.07,0.0,0.0,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
8693.0,13.0,2016.0,11.0,497.0,0.09,0.13,0.0,0.02,0.25,88.0,81.0,7.3,684.0,529.0,2.0
10200.0,18.0,2014.0,1.0,505.0,0.1,0.09,0.01,0.04,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
1718.0,26.0,2010.0,0.0,139.0,0.2,0.02,0.0,0.02,0.25,62.0,7.0,7.5,24.0,430.0,1.0
9533.0,18.0,2015.0,7.0,349.0,0.1,0.11,0.0,0.04,0.25,63.0,32.0,6.3,60.0,157.0,7.0
6396.0,7.0,2002.0,10.0,361.0,0.19,0.05,0.0,0.01,0.25,71.0,18.0,7.4,7.0,840.0,1.0
2940.0,30.0,2015.0,6.0,91.0,0.08,0.15,0.0,0.02,0.25,64.0,13.0,5.3,22.0,305.0,1.0
11145.0,4.0,2011.0,3.0,21.0,0.23,0.0,0.0,0.02,0.25,71.0,21.0,7.5,24.0,484.0,1.0
1505.0,6.0,2004.0,6.0,361.0,0.11,0.04,0.1,0.01,0.25,66.0,12.0,7.5,24.0,1020.0,1.0
1511.0,6.0,2004.0,8.0,361.0,0.08,0.03,0.12,0.01,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
564.0,16.0,2008.0,1.0,491.0,0.12,0.09,0.0,0.03,0.25,71.0,21.0,7.5,24.0,1539.0,1.0
8832.0,20.0,2013.0,4.0,460.0,0.13,0.06,0.0,0.06,0.25,75.0,15.0,8.2,148.0,1279.0,2.0
2377.0,16.0,2005.0,1.0,201.0,0.12,0.09,0.0,0.03,0.24,71.0,21.0,7.0,4.0,1439.0,3.0
9639.0,4.0,2008.0,7.0,349.0,0.0,0.0,0.24,0.0,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
2180.0,16.0,2006.0,7.0,349.0,0.12,0.09,0.0,0.03,0.24,43.0,12.0,8.0,20.0,166.0,2.0
1364.0,6.0,2005.0,9.0,528.0,0.18,0.06,0.0,0.0,0.24,71.0,21.0,7.9,8.0,873.0,1.0
4171.0,13.0,2012.0,0.0,467.0,0.03,0.17,0.0,0.04,0.24,79.0,26.0,7.0,1327.0,748.0,5.0
9210.0,2.0,2015.0,7.0,55.0,0.16,0.01,0.05,0.02,0.24,79.0,32.0,8.7,82.0,709.0,7.0
7738.0,26.0,2010.0,10.0,528.0,0.13,0.09,0.0,0.02,0.24,51.0,8.0,8.6,15.0,118.0,1.0
4622.0,15.0,2001.0,10.0,277.0,0.0,0.0,0.23,0.02,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
10555.0,30.0,2014.0,6.0,528.0,0.12,0.1,0.0,0.02,0.24,80.0,28.0,7.1,158.0,1201.0,2.0
5791.0,16.0,2007.0,3.0,533.0,0.12,0.09,0.0,0.03,0.24,73.0,23.0,8.8,14.0,268.0,1.0
9797.0,4.0,2006.0,1.0,127.0,0.23,0.0,0.0,0.02,0.24,71.0,21.0,7.5,24.0,644.0,1.0
3077.0,28.0,2006.0,8.0,528.0,0.2,0.03,0.0,0.02,0.24,78.0,46.0,6.2,80.0,1547.0,5.0
10412.0,4.0,2011.0,0.0,277.0,0.0,0.0,0.24,0.0,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
6957.0,18.0,2014.0,0.0,364.0,0.14,0.03,0.04,0.04,0.24,57.0,40.0,6.5,72.0,1441.0,5.0
786.0,17.0,2010.0,4.0,110.0,0.12,0.08,0.0,0.04,0.24,71.0,21.0,8.6,5.0,1089.0,2.0
8808.0,2.0,2013.0,4.0,21.0,0.1,0.12,0.0,0.02,0.24,68.0,12.0,6.4,13.0,1689.0,2.0
4031.0,17.0,2010.0,3.0,139.0,0.18,0.04,0.0,0.03,0.24,71.0,21.0,7.5,24.0,477.0,1.0
7123.0,15.0,1995.0,11.0,332.0,0.14,0.09,0.0,0.02,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
3489.0,15.0,1996.0,10.0,503.0,0.04,0.03,0.16,0.02,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
1217.0,28.0,2009.0,10.0,23.0,0.23,0.0,0.0,0.02,0.24,71.0,21.0,7.8,4.0,517.0,7.0
8990.0,15.0,1997.0,0.0,458.0,0.14,0.09,0.0,0.02,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
474.0,15.0,2000.0,8.0,4.0,0.14,0.09,0.0,0.02,0.24,48.0,8.0,7.3,7.0,20.0,7.0
5393.0,19.0,2005.0,10.0,458.0,0.23,0.0,0.0,0.02,0.24,80.0,26.0,7.9,18.0,36.0,1.0
8810.0,30.0,2015.0,0.0,21.0,0.17,0.05,0.0,0.02,0.24,76.0,15.0,5.5,17.0,1591.0,2.0
11396.0,20.0,2012.0,0.0,360.0,0.1,0.01,0.1,0.04,0.24,82.0,56.0,8.8,237.0,520.0,7.0
1070.0,16.0,2002.0,3.0,491.0,0.12,0.09,0.0,0.03,0.24,63.0,20.0,4.8,20.0,926.0,1.0
3817.0,15.0,1999.0,9.0,277.0,0.0,0.0,0.23,0.02,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
11215.0,16.0,2003.0,10.0,277.0,0.12,0.09,0.0,0.03,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
8244.0,29.0,2004.0,6.0,349.0,0.18,0.05,0.0,0.01,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
6610.0,15.0,1995.0,10.0,458.0,0.0,0.0,0.23,0.02,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
10804.0,16.0,2003.0,4.0,17.0,0.12,0.09,0.0,0.03,0.24,63.0,20.0,7.6,11.0,43.0,7.0
8336.0,18.0,2014.0,0.0,503.0,0.08,0.07,0.06,0.03,0.24,76.0,31.0,8.1,74.0,1054.0,7.0
155.0,2.0,2011.0,9.0,349.0,0.1,0.06,0.08,0.01,0.24,71.0,37.0,7.8,26.0,1138.0,7.0
5664.0,16.0,2006.0,2.0,85.0,0.11,0.08,0.02,0.03,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
7573.0,19.0,2011.0,10.0,277.0,0.0,0.0,0.24,0.0,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
10292.0,16.0,2005.0,8.0,139.0,0.12,0.09,0.0,0.03,0.24,84.0,39.0,9.1,117.0,545.0,5.0
2680.0,20.0,2011.0,0.0,503.0,0.05,0.06,0.11,0.02,0.24,67.0,35.0,7.5,73.0,807.0,7.0
544.0,17.0,2011.0,7.0,364.0,0.05,0.0,0.18,0.01,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
4019.0,7.0,2005.0,9.0,528.0,0.19,0.05,0.0,0.01,0.24,83.0,14.0,8.9,44.0,894.0,1.0
2249.0,4.0,2009.0,3.0,127.0,0.07,0.0,0.16,0.01,0.24,71.0,21.0,7.5,24.0,277.0,1.0
3571.0,29.0,2002.0,0.0,85.0,0.14,0.04,0.05,0.01,0.24,83.0,27.0,8.6,10.0,268.0,5.0
1808.0,6.0,2005.0,4.0,361.0,0.17,0.06,0.0,0.0,0.24,70.0,30.0,5.0,6.0,1088.0,1.0
4759.0,15.0,1997.0,2.0,560.0,0.04,0.03,0.16,0.02,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
10612.0,17.0,2008.0,8.0,91.0,0.21,0.01,0.0,0.02,0.24,42.0,28.0,5.5,33.0,1350.0,7.0
3430.0,15.0,1997.0,0.0,415.0,0.13,0.09,0.0,0.02,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
1586.0,28.0,2008.0,11.0,139.0,0.16,0.06,0.0,0.02,0.24,71.0,21.0,7.5,24.0,1539.0,1.0
